id,p_start,exp_yr_count,job_title,department,grade,salary,medical_leaves
945,2009,1,Associate Data Analyst,Analytics Department,4,84417,18
945,2010,2,Associate Data Analyst,Analytics Department,4,88437,5
945,2011,3,Associate Data Analyst,Analytics Department,4,90450,12
945,2012,4,Associate Data Analyst,Analytics Department,4,92465,16
945,2013,5,Associate Data Analyst,Analytics Department,4,94482,4
945,2014,6,Associate Data Analyst,Analytics Department,4,96501,2
945,2015,7,Data Analyst,Analytics Department,5,107044,12
945,2016,8,Data Analyst,Analytics Department,5,123172,1
945,2017,9,Data Analyst,Analytics Department,5,125197,12
945,2018,10,Data Analyst,Analytics Department,5,127224,15
945,2019,11,Data Analyst,Analytics Department,5,129253,5
946,2009,1,Associate Data Analyst,Analytics Department,4,84437,3
946,2010,2,Associate Data Analyst,Analytics Department,4,88457,8
946,2011,3,Associate Data Analyst,Analytics Department,4,90470,11
946,2012,4,Associate Data Analyst,Analytics Department,4,92485,0
946,2013,5,Associate Data Analyst,Analytics Department,4,94502,17
946,2014,6,Associate Data Analyst,Analytics Department,4,96521,15
946,2015,7,Data Analyst,Analytics Department,5,107064,16
946,2016,8,Data Analyst,Analytics Department,5,123192,8
946,2017,9,Data Analyst,Analytics Department,5,125217,3
946,2018,10,Data Analyst,Analytics Department,5,127244,11
946,2019,11,Data Analyst,Analytics Department,5,129273,7
947,2011,1,Associate Data Analyst,Analytics Department,4,84467,1
947,2012,2,Associate Data Analyst,Analytics Department,4,88491,12
947,2013,3,Associate Data Analyst,Analytics Department,4,90506,10
947,2014,4,Associate Data Analyst,Analytics Department,4,92523,20
947,2015,5,Associate Data Analyst,Analytics Department,4,94542,4
947,2016,6,Associate Data Analyst,Analytics Department,4,96563,1
947,2017,7,Data Analyst,Analytics Department,5,107084,7
947,2018,8,Data Analyst,Analytics Department,5,123228,2
947,2019,9,Data Analyst,Analytics Department,5,125255,14
948,2012,1,Data Analyst II,Analytics Department,6,134357,0
948,2013,2,Data Analyst II,Analytics Department,6,138383,8
948,2014,3,Data Analyst II,Analytics Department,6,140399,10
948,2015,4,Data Analyst II,Analytics Department,6,142417,14
948,2016,5,Data Analyst II,Analytics Department,6,144437,14
948,2017,6,Data Analyst II,Analytics Department,6,146459,7
948,2018,7,Data Scientist,Analytics Department,7,168124,6
948,2019,8,Data Scientist,Analytics Department,7,184276,14
949,2009,1,Backend Engineer,IT Department,5,94978,4
949,2010,2,Backend Engineer,IT Department,5,98998,14
949,2011,3,Backend Engineer,IT Department,5,101011,7
949,2012,4,Backend Engineer,IT Department,5,103026,19
949,2013,5,Backend Engineer,IT Department,5,105043,15
949,2014,6,Backend Engineer,IT Department,5,107062,0
949,2015,7,Backend Engineer II,IT Department,6,114760,2
949,2016,8,Backend Engineer II,IT Department,6,130888,8
949,2017,9,Backend Engineer II,IT Department,6,132913,15
949,2018,10,Backend Engineer II,IT Department,6,134940,1
949,2019,11,Backend Engineer II,IT Department,6,136969,18
950,2015,1,Associate Data Analyst,Analytics Department,4,84547,10
950,2016,2,Associate Data Analyst,Analytics Department,4,88579,6
950,2017,3,Associate Data Analyst,Analytics Department,4,90598,20
950,2018,4,Associate Data Analyst,Analytics Department,4,92619,14
950,2019,5,Associate Data Analyst,Analytics Department,4,94642,13
951,2010,1,Frontend Engineer II,IT Department,6,72531,0
951,2011,2,Frontend Engineer II,IT Department,6,76553,9
951,2012,3,Frontend Engineer II,IT Department,6,78567,0
951,2013,4,Frontend Engineer II,IT Department,6,80583,2
951,2014,5,Frontend Engineer II,IT Department,6,82601,13
951,2015,6,Frontend Engineer II,IT Department,6,84621,9
951,2016,7,Sr Frontend Engineer,IT Department,7,96407,9
951,2017,8,Sr Frontend Engineer,IT Department,7,112543,5
951,2018,9,Sr Frontend Engineer,IT Department,7,114569,11
951,2019,10,Sr Frontend Engineer,IT Department,7,116597,9
952,2011,1,Associate Data Analyst,Analytics Department,4,84567,0
952,2012,2,Associate Data Analyst,Analytics Department,4,88591,10
952,2013,3,Associate Data Analyst,Analytics Department,4,90606,4
952,2014,4,Associate Data Analyst,Analytics Department,4,92623,10
952,2015,5,Associate Data Analyst,Analytics Department,4,94642,8
952,2016,6,Associate Data Analyst,Analytics Department,4,96663,6
952,2017,7,Data Analyst,Analytics Department,5,107184,10
952,2018,8,Data Analyst,Analytics Department,5,123328,20
952,2019,9,Data Analyst,Analytics Department,5,125355,14
953,2010,1,Associate Frontend Engineer,IT Department,4,32034,18
953,2011,2,Associate Frontend Engineer,IT Department,4,36056,18
953,2012,3,Associate Frontend Engineer,IT Department,4,38070,18
953,2013,4,Associate Frontend Engineer,IT Department,4,40086,2
953,2014,5,Associate Frontend Engineer,IT Department,4,42104,15
953,2015,6,Associate Frontend Engineer,IT Department,4,44124,18
953,2016,7,Frontend Engineer,IT Department,5,47687,18
953,2017,8,Frontend Engineer,IT Department,5,63823,20
953,2018,9,Frontend Engineer,IT Department,5,65849,14
953,2019,10,Frontend Engineer,IT Department,5,67877,10
954,2017,1,Data Analyst II,Analytics Department,6,134477,12
954,2018,2,Data Analyst II,Analytics Department,6,138513,9
954,2019,3,Data Analyst II,Analytics Department,6,140534,0
955,2007,1,Backend Engineer,IT Department,5,95128,11
955,2008,2,Backend Engineer,IT Department,5,99144,16
955,2009,3,Backend Engineer,IT Department,5,101155,10
955,2010,4,Backend Engineer,IT Department,5,103168,11
955,2011,5,Backend Engineer,IT Department,5,105183,5
955,2012,6,Backend Engineer,IT Department,5,107200,16
955,2013,7,Backend Engineer II,IT Department,6,114910,13
955,2014,8,Backend Engineer II,IT Department,6,131022,17
955,2015,9,Backend Engineer II,IT Department,6,133045,14
955,2016,10,Backend Engineer II,IT Department,6,135070,14
955,2017,11,Backend Engineer II,IT Department,6,137097,2
955,2018,12,Sr Backend Engineer,IT Department,7,144775,3
955,2019,13,Sr Backend Engineer,IT Department,7,171022,13
956,2013,1,Backend Engineer,IT Department,5,95153,11
956,2014,2,Backend Engineer,IT Department,5,99181,11
956,2015,3,Backend Engineer,IT Department,5,101198,8
956,2016,4,Backend Engineer,IT Department,5,103217,20
956,2017,5,Backend Engineer,IT Department,5,105238,18
956,2018,6,Backend Engineer,IT Department,5,107261,10
956,2019,7,Backend Engineer II,IT Department,6,114935,2
957,2014,1,Associate Data Analyst,Analytics Department,4,84682,7
957,2015,2,Associate Data Analyst,Analytics Department,4,88712,1
957,2016,3,Associate Data Analyst,Analytics Department,4,90730,19
957,2017,4,Associate Data Analyst,Analytics Department,4,92750,19
957,2018,5,Associate Data Analyst,Analytics Department,4,94772,11
957,2019,6,Associate Data Analyst,Analytics Department,4,96796,19
958,2011,1,Frontend Engineer II,IT Department,6,72356,18
958,2012,2,Frontend Engineer II,IT Department,6,76380,19
958,2013,3,Frontend Engineer II,IT Department,6,78395,18
958,2014,4,Frontend Engineer II,IT Department,6,80412,20
958,2015,5,Frontend Engineer II,IT Department,6,82431,7
958,2016,6,Frontend Engineer II,IT Department,6,84452,0
958,2017,7,Sr Frontend Engineer,IT Department,7,96232,0
958,2018,8,Sr Frontend Engineer,IT Department,7,112376,17
958,2019,9,Sr Frontend Engineer,IT Department,7,114403,0
959,2012,1,Data Analyst II,Analytics Department,6,134577,0
959,2013,2,Data Analyst II,Analytics Department,6,138603,17
959,2014,3,Data Analyst II,Analytics Department,6,140619,14
959,2015,4,Data Analyst II,Analytics Department,6,142637,20
959,2016,5,Data Analyst II,Analytics Department,6,144657,1
959,2017,6,Data Analyst II,Analytics Department,6,146679,17
959,2018,7,Data Scientist,Analytics Department,7,168344,19
959,2019,8,Data Scientist,Analytics Department,7,184496,13
960,2011,1,Data Analyst II,Analytics Department,6,134597,9
960,2012,2,Data Analyst II,Analytics Department,6,138621,0
960,2013,3,Data Analyst II,Analytics Department,6,140636,15
960,2014,4,Data Analyst II,Analytics Department,6,142653,4
960,2015,5,Data Analyst II,Analytics Department,6,144672,2
960,2016,6,Data Analyst II,Analytics Department,6,146693,13
960,2017,7,Data Scientist,Analytics Department,7,168364,18
960,2018,8,Data Scientist,Analytics Department,7,184508,20
960,2019,9,Data Scientist,Analytics Department,7,186535,6
961,2005,1,Associate Data Analyst,Analytics Department,4,84717,11
961,2006,2,Associate Data Analyst,Analytics Department,4,88729,19
961,2007,3,Associate Data Analyst,Analytics Department,4,90738,5
961,2008,4,Associate Data Analyst,Analytics Department,4,92749,7
961,2009,5,Associate Data Analyst,Analytics Department,4,94762,9
961,2010,6,Associate Data Analyst,Analytics Department,4,96777,1
961,2011,7,Data Analyst,Analytics Department,5,107364,5
961,2012,8,Data Analyst,Analytics Department,5,123460,19
961,2013,9,Data Analyst,Analytics Department,5,125481,19
961,2014,10,Data Analyst,Analytics Department,5,127504,6
961,2015,11,Data Analyst,Analytics Department,5,129529,20
961,2016,12,Data Analyst II,Analytics Department,6,134617,1
961,2017,13,Data Analyst II,Analytics Department,6,160838,15
961,2018,14,Data Analyst II,Analytics Department,6,162869,20
961,2019,15,Data Analyst II,Analytics Department,6,164902,18
962,2014,1,Data Analyst II,Analytics Department,6,134637,2
962,2015,2,Data Analyst II,Analytics Department,6,138667,1
962,2016,3,Data Analyst II,Analytics Department,6,140685,19
962,2017,4,Data Analyst II,Analytics Department,6,142705,12
962,2018,5,Data Analyst II,Analytics Department,6,144727,2
962,2019,6,Data Analyst II,Analytics Department,6,146751,15
963,2015,1,Sr Backend Engineer,IT Department,7,144975,18
963,2016,2,Sr Backend Engineer,IT Department,7,149007,2
963,2017,3,Sr Backend Engineer,IT Department,7,151026,4
963,2018,4,Sr Backend Engineer,IT Department,7,153047,13
963,2019,5,Sr Backend Engineer,IT Department,7,155070,2
964,2005,1,Backend Engineer,IT Department,5,95353,11
964,2006,2,Backend Engineer,IT Department,5,99365,17
964,2007,3,Backend Engineer,IT Department,5,101374,18
964,2008,4,Backend Engineer,IT Department,5,103385,8
964,2009,5,Backend Engineer,IT Department,5,105398,9
964,2010,6,Backend Engineer,IT Department,5,107413,16
964,2011,7,Backend Engineer II,IT Department,6,115135,3
964,2012,8,Backend Engineer II,IT Department,6,131231,12
964,2013,9,Backend Engineer II,IT Department,6,133252,5
964,2014,10,Backend Engineer II,IT Department,6,135275,12
964,2015,11,Backend Engineer II,IT Department,6,137300,19
964,2016,12,Sr Backend Engineer,IT Department,7,145000,17
964,2017,13,Sr Backend Engineer,IT Department,7,171221,17
964,2018,14,Sr Backend Engineer,IT Department,7,173252,1
964,2019,15,Sr Backend Engineer,IT Department,7,175285,12
965,2010,1,Sr Manager,Administration Department,10,224804,5
965,2011,2,Sr Manager,Administration Department,10,228826,8
965,2012,3,Sr Manager,Administration Department,10,230840,4
965,2013,4,Sr Manager,Administration Department,10,232856,17
965,2014,5,Sr Manager,Administration Department,10,234874,20
965,2015,6,Sr Manager,Administration Department,10,236894,10
965,2016,7,Director,Administration Department,12,441898,1
965,2017,8,Director,Administration Department,12,458034,0
965,2018,9,Director,Administration Department,12,460060,2
965,2019,10,Director,Administration Department,12,462088,20
966,2010,1,Backend Engineer,IT Department,5,95403,13
966,2011,2,Backend Engineer,IT Department,5,99425,8
966,2012,3,Backend Engineer,IT Department,5,101439,20
966,2013,4,Backend Engineer,IT Department,5,103455,3
966,2014,5,Backend Engineer,IT Department,5,105473,16
966,2015,6,Backend Engineer,IT Department,5,107493,1
966,2016,7,Backend Engineer II,IT Department,6,115185,0
966,2017,8,Backend Engineer II,IT Department,6,131321,11
966,2018,9,Backend Engineer II,IT Department,6,133347,4
966,2019,10,Backend Engineer II,IT Department,6,135375,3
967,2014,1,Backend Engineer,IT Department,5,95428,8
967,2015,2,Backend Engineer,IT Department,5,99458,20
967,2016,3,Backend Engineer,IT Department,5,101476,3
967,2017,4,Backend Engineer,IT Department,5,103496,6
967,2018,5,Backend Engineer,IT Department,5,105518,8
967,2019,6,Backend Engineer,IT Department,5,107542,18
968,2008,1,Backend Engineer II,IT Department,6,115235,12
968,2009,2,Backend Engineer II,IT Department,6,119253,13
968,2010,3,Backend Engineer II,IT Department,6,121265,5
968,2011,4,Backend Engineer II,IT Department,6,123279,14
968,2012,5,Backend Engineer II,IT Department,6,125295,12
968,2013,6,Backend Engineer II,IT Department,6,127313,12
968,2014,7,Sr Backend Engineer,IT Department,7,145100,17
968,2015,8,Sr Backend Engineer,IT Department,7,161220,17
968,2016,9,Sr Backend Engineer,IT Department,7,163244,6
968,2017,10,Sr Backend Engineer,IT Department,7,165270,16
968,2018,11,Sr Backend Engineer,IT Department,7,167298,7
968,2019,12,Team Lead,IT Department,8,189039,6
969,2017,1,Frontend Engineer II,IT Department,6,72081,8
969,2018,2,Frontend Engineer II,IT Department,6,76117,19
969,2019,3,Frontend Engineer II,IT Department,6,78138,5
970,2011,1,Sr Backend Engineer,IT Department,7,145150,19
970,2012,2,Sr Backend Engineer,IT Department,7,149174,7
970,2013,3,Sr Backend Engineer,IT Department,7,151189,0
970,2014,4,Sr Backend Engineer,IT Department,7,153206,0
970,2015,5,Sr Backend Engineer,IT Department,7,155225,3
970,2016,6,Sr Backend Engineer,IT Department,7,157246,15
970,2017,7,Team Lead,IT Department,8,189079,15
970,2018,8,Team Lead,IT Department,8,205223,17
970,2019,9,Team Lead,IT Department,8,207250,7
971,2010,1,Frontend Engineer II,IT Department,6,72031,8
971,2011,2,Frontend Engineer II,IT Department,6,76053,20
971,2012,3,Frontend Engineer II,IT Department,6,78067,8
971,2013,4,Frontend Engineer II,IT Department,6,80083,8
971,2014,5,Frontend Engineer II,IT Department,6,82101,10
971,2015,6,Frontend Engineer II,IT Department,6,84121,13
971,2016,7,Sr Frontend Engineer,IT Department,7,95907,2
971,2017,8,Sr Frontend Engineer,IT Department,7,112043,5
971,2018,9,Sr Frontend Engineer,IT Department,7,114069,1
971,2019,10,Sr Frontend Engineer,IT Department,7,116097,4
972,2010,1,Backend Engineer,IT Department,5,95553,7
972,2011,2,Backend Engineer,IT Department,5,99575,15
972,2012,3,Backend Engineer,IT Department,5,101589,20
972,2013,4,Backend Engineer,IT Department,5,103605,1
972,2014,5,Backend Engineer,IT Department,5,105623,20
972,2015,6,Backend Engineer,IT Department,5,107643,20
972,2016,7,Backend Engineer II,IT Department,6,115335,11
972,2017,8,Backend Engineer II,IT Department,6,131471,14
972,2018,9,Backend Engineer II,IT Department,6,133497,20
972,2019,10,Backend Engineer II,IT Department,6,135525,1
973,2007,1,Backend Engineer,IT Department,5,95578,10
973,2008,2,Backend Engineer,IT Department,5,99594,0
973,2009,3,Backend Engineer,IT Department,5,101605,9
973,2010,4,Backend Engineer,IT Department,5,103618,0
973,2011,5,Backend Engineer,IT Department,5,105633,5
973,2012,6,Backend Engineer,IT Department,5,107650,11
973,2013,7,Backend Engineer II,IT Department,6,115360,8
973,2014,8,Backend Engineer II,IT Department,6,131472,1
973,2015,9,Backend Engineer II,IT Department,6,133495,7
973,2016,10,Backend Engineer II,IT Department,6,135520,12
973,2017,11,Backend Engineer II,IT Department,6,137547,19
973,2018,12,Sr Backend Engineer,IT Department,7,145225,17
973,2019,13,Sr Backend Engineer,IT Department,7,171472,12
974,2017,1,Data Analyst II,Analytics Department,6,134877,20
974,2018,2,Data Analyst II,Analytics Department,6,138913,16
974,2019,3,Data Analyst II,Analytics Department,6,140934,19
975,2006,1,Associate Data Analyst,Analytics Department,4,85002,7
975,2007,2,Associate Data Analyst,Analytics Department,4,89016,1
975,2008,3,Associate Data Analyst,Analytics Department,4,91026,13
975,2009,4,Associate Data Analyst,Analytics Department,4,93038,14
975,2010,5,Associate Data Analyst,Analytics Department,4,95052,0
